titulo,descripcion,fecha_publicacion,etiquetas,categoria_id,thumbnails,idioma,vistas,likes,dislikes,comentarios,favoritos,duracion,dimension,definicion,caption,proyeccion,estado_upload,estado_privacidad,licencia,embeddable,publicStatsViewable,madeForKids
Skyrim - Colega donde esta mi coche,"Like y fap si por las noches ves aliens con forma de alce por la ventana

Canciones:

Primera: Xs﻿ Project - Бочка, Басс, Колбасер
Segunda: Enrique Iglesias (lol) Rythm Divine
Tercera: Gangsta Rap - Nigga Nigga Nigga",2012-08-09T18:44:01Z,"['skyrim', 'elrubius', 'elrubiusomg', 'rubius', 'mamut', 'cuerno', 'armando', 'episodio', 'tres', 'tes', 'elder', 'scrolls', 'bola', 'wilson', 'portal', 'mod', 'coche', 'car', 'español', 'castellano', 'cubano', 'flechipolla', 'flechipoya', 'flechi', 'polla', 'alce', 'reno', 'animales', 'random', 'aleatorio', 'musica', 'rusa', 'ftw', '2012', 'nuevo', 'drogas', 'locura', 'locuras', 'retard', 'humor', 'jajaquegrasioso', 'lol', 'lulz', 'rofl', 'que', 'me', 'lmao', 'on', 'da', 'floor', 'caballo']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,3239780,87634,0,7548,0,PT3M59S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
Vlog - Malagueños Zombies y Unboxing de regalos,"Like y Fap por el pobre Thous lol

Ya he vuelto a Madrid! Empezare a subir videos como siempre a partir de ahora :D No se como agradeceros a todos los que estuvisteis en malaga y granada estos dias dandome apoyo anal. Cada dia lo flipo mas :) Gracias!

La proxima quedada que hagamos intentaremos organizarla mejor para que no haya tanto caos.

Cancion: Brad Sucks - Borderline",2012-08-07T20:46:51Z,"['elrubius', 'elrubiusomg', 'kedada', 'malaga', 'andalucia', 'granada', 'quedada', 'vlog', 'mangel', 'cheeto', 'mangelrogel', 'rubius', 'mariodickstroy', 'thous', 'carapollen', 'sean', 'gente', 'plaza', 'sur', 'gameplay', 'gameplays', 'tour', 'destruction', 'dickstroyers']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,2985764,75078,0,5549,0,PT4M47S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
Ju On | ANCIANOS ENCIENDE-TELES w/ Mangel & Cheeto,"Puertas y puertas y mas puertas D: Decidnos como se avanza en este mapa tan pesado!
DALALAI! Si llegamos a muchos likes intentare pasarme el juego solo D:!",2012-08-02T16:55:35Z,"['ju', 'on', 'ju on', 'juon', 'japones', 'elrubius', 'rubius', 'elrubiusomg', 'elrubios', 'rubiuh', 'mahe', 'mangel', 'mangelrogel', 'cheeto', 'cheetosenior', 'miedo', 'cague', 'saltos', 'susto', 'sustos', 'madre', 'pasillos', 'puertas', 'ascensor', 'perro', 'pelos', 'vello', 'pubico', 'hospital', 'ep', 'japonesa', 'china', 'chino', 'habitacion', '301', 'pis', 'aseo', 'wc']",24,"['default', 'medium', 'high', 'standard']",es,1796461,45845,0,4340,0,PT9M24S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
Amnesia | SUSTOS EBRIGÜER 2 | House of Creep,"Like si TIKI TIKI y quieres House of Creep 2! Y recomendadme mas peinados estupidos pls
Lo que parecia en un momento el peinado de Christian Bale acabó siendo el peinado del prota de Regreso al Futuro. FUCK",2012-07-26T15:27:31Z,"['amnesia', 'dark', 'descent', 'elrubius', 'rubius', 'elrubiusomg', 'facecam', 'house', 'creep', 'house of creep', 'uno', 'terror', 'suspense', 'juego', 'videojuego', 'camara', 'cam', 'miedo', 'cague', 'scary', 'castellano', 'español', 'spanish', 'gameplay', 'ju', 'on', 'mejores', 'mapas', 'mucho miedo', 'sustos', 'acojonante', 'pis', 'en', 'pantalones', 'humor', 'risa', 'la', 'verdad', 'es', 'que', 'no', 'everywhere', 'pelo', 'peinado', 'estupido', 'christian', 'bale', 'batman']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,1732817,49083,0,5356,0,PT8M55S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
Sims 3 | Virgen y gordo a los 40 Ep.7 NIÑOS EXTREMOS,"Like y fap me hasen felis (L)
Papadopoulos y sus aventuras de gordo-virgen. Encontrará la felicidad en el conejo de una Sim hembra?",2012-07-24T16:28:14Z,"['elrubius', 'rubius', 'elrubiusomg', 'sims', 'sims 3', 'papadopoulos', 'papadapoulos', 'los', 'comentado', 'comentario', 'español', 'aventura', 'aventuras', 'virgen', 'gordo', 'feo', 'del', 'bosque', 'skyrim', 'mujeres', 'hembras', 'mcmenu', 'miedo', 'vecinos', 'cama', 'episodio', 'ep', 'capitulo', 'tres', 'manifestacion', 'taxi', 'pis', 'orina', 'orin', 'casa', 'habitacion', 'sofa', 'ordenador', 'wow', 'parte', 'cinco', 'otra', 'tia', 'estupida', 'fiesta', 'señor', 'gente', 'party', 'hard', 'party hard', 'niños', 'niño', 'piscina', 'asistenta', 'sexy']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,2209761,37609,0,3503,0,PT9M13S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
"DIRECTO Especial 200k subs! Karaoke, preguntas y respuestas y DUBSTEP TIME",Haced las preguntas por aqui o por twitter usando #RubiuhTengoUnaPregunta,2012-07-22T17:29:24Z,"['elrubius', 'rubius', 'elrubiusomg', 'directo', 'especial', '200', '200mil', 'mil', '200k', '200000', 'subs', 'suscriptores', 'subscriptores', 'karaoke', 'justin', 'bieber', 'gayber', 'partykaraoke', 'barie', 'girl', 'streaming', 'cara', 'face', '2.0']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,1387430,53620,0,1815,0,PT1H24S,2d,sd,false,rectangular,processed,public,youtube,True,True,False
200.000 CRIATURITAS DEL SEÑOR,"Mi reaccion al ver que tenia 200.000 subs
Esta tarde haré un directo contestando preguntas y cosillas y subire algun que otro video especial ME LA JUEGO
Gracias shurmanos (L)
PD: parodia a mind explosion",2012-07-22T12:28:31Z,"['elrubius', 'rubius', 'elrubiusomg', 'especial', 'special', '200000', 'doscientos', 'mil', '200k', 'subs', 'suscriptores', 'subscriptores', 'explosion', 'cerebral', 'cabeza', 'mente', 'mind', 'celebracion', 'celebreishon', 'time', 'planeta', 'espacio', 'sol', 'cohetes', 'fondo', 'green', 'after', 'effects', 'puaaa', 'puaaaaah', 'cada', 'estrella', 'que', 'sale', 'en', 'el', 'video', 'es', 'un', 'sub']",24,"['default', 'medium', 'high', 'standard']",es,1713058,80896,0,7242,0,PT23S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
TRENES,"Like si te sangran los ojos
No te gustan los trenes? A TODO EL MUNDO LE GUSTAN LOS TRENES D:!",2012-07-21T14:38:33Z,"['elrubius', 'rubius', 'elrubiusomg', 'trenes', 'tren', 'trains', 'epic', 'epico', 'monorrail', 'metro', 'vagon', 'gameplay', 'review', 'analisis', 'train simulator 2012', 'train', 'simulator', '2012', 'train simulator', 'simulador', 'graficos', 'cutres', 'feos', 'cutre', 'feo', 'grafico', 'personajes', 'comentado', 'comentario', 'spanish', 'español', 'castellano', 'steam', 'ofertas', 'oferta', 'verano', 'uneteparamataratodosabordo']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,2132701,55236,0,4331,0,PT5M59S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
Amnesia | SUSTOS EBRIGÜER | House of Creep,Like para mas House of Creep! Y recomendadme pelos estupidos para el siguiente video!,2012-07-18T17:46:32Z,"['amnesia', 'dark', 'descent', 'elrubius', 'rubius', 'elrubiusomg', 'facecam', 'house', 'creep', 'house of creep', 'uno', 'terror', 'suspense', 'juego', 'videojuego', 'camara', 'cam', 'miedo', 'cague', 'scary', 'castellano', 'español', 'spanish', 'gameplay', 'ju', 'on', 'mejores', 'mapas', 'mucho miedo', 'sustos', 'acojonante', 'pis', 'en', 'pantalones', 'humor', 'risa', 'la', 'verdad', 'es', 'que', 'no', 'everywhere']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,2147048,54735,0,6545,0,PT11M27S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
Sims 3 | Virgen y gordo a los 40 Ep.6 PARTY HARD,"Like si quieres que haga un museo de niños en la calle.
Papadopoulos y sus aventuras de gordo-virgen. Encontrará la felicidad en el conejo de una Sim hembra?",2012-07-16T21:00:53Z,"['elrubius', 'rubius', 'elrubiusomg', 'sims', 'papadopoulos', 'papadapoulos', 'los', 'comentado', 'comentario', 'español', 'aventura', 'aventuras', 'virgen', 'gordo', 'feo', 'del', 'bosque', 'skyrim', 'mujeres', 'hembras', 'mcmenu', 'miedo', 'vecinos', 'cama', 'episodio', 'ep', 'capitulo', 'tres', 'manifestacion', 'taxi', 'pis', 'orina', 'orin', 'casa', 'habitacion', 'sofa', 'ordenador', 'wow', 'parte', 'cinco', 'otra', 'tia', 'estupida', 'fiesta', 'señor', 'gente', 'party', 'hard', 'party hard', 'niños', 'niño', 'piscina', 'asistenta', 'sexy']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,1707941,36934,0,3455,0,PT14M10S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
Minecraft | MUCHA HAMBRE EN LOS JUEGOS DEL HAMBRE,"Like y fap para mas Minecraft! :D
Intentando sobrevivir con Willyrex y Mangel en los servers de Juegos del Hambre en Minecraft! TODOS CONTRA TODOS por un trozo de tocino.
Canal de mangel: http://www.youtube.com/user/mangelrogel
Canal de Willy: http://www.youtube.com/user/thewillyrex

Aqui estan los servers! http://minecraftpvp.com/hunger-games/
Y el pack de texturas que uso se llama SphaX PureBD craft",2012-07-13T17:57:13Z,"['elrubius', 'rubius', 'elrubiusomg', 'minecraft', 'willyrex', 'thewillyrex', 'mangel', 'mangelrogel', 'juegos', 'hambre', 'juegos del hambre', 'juegos de hambre', 'juegos hambre', 'hunger', 'games', 'diamante', 'gangsta', 'musica', 'dave', 'grohl', 'random', 'adubenya', 'matando', 'troleando', 'pico', 'madera', 'comida', 'pollo', 'carne', 'coal', 'fabricacion', 'craft', 'crafteo', 'foo', 'fighters', 'puerta']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,4739055,78294,0,5291,0,PT8M14S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
MW3 - GALLINAS 2,"Like si piensas que like si piensas
Canal de mangel: http://www.youtube.com/user/mangelrogel
Mi madre en realidad se llama uberhaxornova",2012-07-11T20:05:09Z,"['mw3', 'call', 'of', 'duty', 'cod', 'rage', 'quit', 'maltrato', 'elrubius', 'rubius', 'elrubiusomg', 'teclado', 'mangel', 'mangelrogel', 'jodido', 'golpes', 'cabreo', 'harmonica', 'niño', 'aleman', 'uberhaxornova', 'skyrim', 'random', 'friki', 'fuuu', 'canto', 'cantando', 'pollos', 'gallinas', 'vacas', 'cerdos', 'opayoteniauncorral', 'Call', 'Duty', 'madre', 'mama', 'mami', 'psicologo', 'mahe', 'grito', 'gritando', 'rompiendo', 'rompe', 'cd']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,3242549,105559,0,10931,0,PT3M48S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
Sims 3 | Virgen y gordo a los 40 Ep.5,"Like si quieres que adopte a otros 5 niños! 
Papadopoulos y sus aventuras de gordo-virgen. Encontrará la felicidad en el conejo de una Sim hembra?",2012-07-09T20:12:01Z,"['elrubius', 'rubius', 'elrubiusomg', 'sims', 'papadopoulos', 'papadapoulos', 'los', 'comentado', 'comentario', 'español', 'aventura', 'aventuras', 'virgen', 'gordo', 'feo', 'del', 'bosque', 'skyrim', 'mujeres', 'hembras', 'mcmenu', 'miedo', 'vecinos', 'cama', 'episodio', 'ep', 'capitulo', 'tres', 'manifestacion', 'taxi', 'pis', 'orina', 'orin', 'casa', 'habitacion', 'sofa', 'ordenador', 'wow', 'parte', 'cinco', 'otra', 'tia', 'estupida', 'que', 'prefiere', 'jugar', 'al', 'WoW', 'antes', 'lamerme', 'pezones']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,1647751,49881,0,4657,0,PT9M31S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
Sims 3 | Virgen y gordo a los 40 Ep.4,"Like para mas capitulos! El proximo lo subire dentro de poco :D
Continuara... 
Papadopoulos y sus aventuras de gordo-virgen. Encontrará la felicidad en el conejo de una Sim hembra?",2012-07-06T21:35:28Z,"['elrubius', 'rubius', 'elrubiusomg', 'sims', 'papadopoulos', 'papadapoulos', 'los', 'comentado', 'comentario', 'español', 'aventura', 'aventuras', 'virgen', 'gordo', 'feo', 'del', 'bosque', 'skyrim', 'mujeres', 'hembras', 'mcmenu', 'miedo', 'vecinos', 'cama', 'episodio', 'ep', 'capitulo', 'tres', 'manifestacion', 'taxi', 'pis', 'orina', 'orin', 'casa', 'habitacion', 'sofa', 'ordenador', 'wow', 'parte', 'cuatro']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,1976316,47888,0,3733,0,PT12M9S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
Amnesia | BATMAN HACE PARKOUR IN THE NIGHTS,"Like y ultrafapfapfap si quieres mas juegos scary (Me pondre con ellos seriamente esta vez! :D )
Y recomendadme mapas (House of Creep pinta bien, pero por cual empiezo?)",2012-07-02T18:18:36Z,"['amnesia', 'dark', 'descent', 'elrubius', 'rubius', 'elrubiusomg', 'facecam', 'camara', 'miedo', 'cague', 'scary', 'español', 'spanish', 'gameplay', 'mejores', 'mapas', 'mucho miedo', 'acojonante', 'pis', 'en', 'pantalones', 'humor', 'risa', 'jarajuasjuas', 'la', 'mierda', 'los', 'molinos', 'estos', 'monstruos', 'bichos']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,1278429,33503,0,4387,0,PT9M24S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
Sims 3 | Virgen y gordo a los 40 Ep.3,"Like para mas capitulos! 
ESTA NOCHE MOJO, literalmente lolol.
Papadopoulos y sus aventuras de gordo-virgen. Encontrará la felicidad en el conejo de una Sim hembra?",2012-06-28T20:19:42Z,"['elrubius', 'rubius', 'elrubiusomg', 'papadopoulos', 'papadapoulos', 'sims', 'los', 'comentado', 'comentario', 'español', 'aventura', 'aventuras', 'virgen', 'gordo', 'feo', 'del', 'bosque', 'skyrim', 'mujeres', 'hembras', 'mcmenu', 'miedo', 'vecinos', 'cama', 'episodio', 'ep', 'capitulo', 'tres', 'manifestacion', 'taxi', 'pis', 'orina', 'orin', 'casa', 'habitacion', 'sofa', 'ordenador', 'wow']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,1736679,38242,0,3270,0,PT12M8S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
"Vlog | Skrillyrex, Caballo loco y Unboxing de cuchara","Like si FALCON PUNCH

La segunda mitad del video parece Callejeros de Cuatro lol
El concierto estuvo de puta madre! Pero espero que la proxima vez pinche en una sala mas pequeña D:

www.cucharasdehelado.com",2012-06-24T20:00:43Z,"['elrubius', 'rubius', 'elrubiusomg', 'omg', 'skrillex', 'concierto', 'willyrex', 'willy', 'rex', 'comentando', 'regalo', 'usa', 'estados unidos', 'los', 'angeles', 'hater', 'falcon', 'punch', 'falcon punch', 'callejeros', 'cuatro', 'cani', 'canis', 'speed', 'dubstep', 'baile', 'hardcore', 'party', 'hard', 'party hard', 'fiesta', 'esh una fieshta', 'helado', 'ice', 'cream', 'como chupa helados willy eh']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,6440680,190165,0,12080,0,PT3M33S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
Sims 3 | Virgen y gordo a los 40 Ep.2,"Like por McMenu! :D

Papadopoulos y sus aventuras de gordo-virgen. Encontrará la felicidad en el conejo de una Sim hembra?",2012-06-20T20:01:44Z,"['elrubius', 'rubius', 'elrubiusomg', 'papadopoulos', 'papadapoulos', 'sims', 'los', 'comentado', 'comentario', 'español', 'aventura', 'aventuras', 'virgen', 'gordo', 'feo', 'del', 'bosque', 'skyrim', 'mujeres', 'hembras', 'mcmenu', 'miedo', 'vecinos', 'cama', 'episodio', 'ep', 'capitulo']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,2665504,69972,0,5173,0,PT16M29S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
Skyrim - COMO DIOS | Parodia Like a Boss,"Parodia a LIKE A BOSS de Lonely Island
Like para mas musicales/parodias! :D (LETRA MAS ABAJO)
Video original sobre la parodia: http://www.youtube.com/watch?v=NisCkxU544c

Letra:

Ir desnudo
Matar dragones
Aceptar misiones
Ayudar a gente
En mi caballo
Empujar cajas
Vender cosas
y hacerme rico
Mi propia casa
Con mis muebles
Ligar con hembras
Me rechazan
Tragar tristeza
No pasa nada
Ir de caza
Mocasines de Lobo
Llenar mi casa
Con mil sandias
Esposa Japonesa
Hijo retarded
Mas mujeres
Mandarlas a fregar
Emborracharme
Chuparmela a mi mismo
Perderme en la montaña
Ser violado
Por dragones mexicanos fumarmo un poro
Saltar por la montaña
Volar hacia el espacio
Chocarme contra el sol
Y AHORA ESTOY MUERTO",2012-06-18T19:30:55Z,"['skyrim', 'elrubius', 'rubius', 'elrubiusomg', 'parodia', 'musical', 'like', 'boss', 'like a boss', 'como', 'dios', 'como dios', 'belair', 'principe', 'jabibu', 'principe jabibu', 'desnudo', 'sandias', 'hijo', 'retarded']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,3356328,79019,0,4699,0,PT1M50S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
Sims 3 | Virgen y gordo a los 40 Ep.1,"Like por McMenu
La creación de una leyenda. Subiré un capitulo semanal con la vida de Papadopoulos y sus aventuras de gordo-virgen. Encontrará la felicidad en el conejo de una Sim hembra?",2012-06-11T16:12:36Z,"['elrubius', 'rubius', 'elrubiusomg', 'papadopoulos', 'papadapoulos', 'sims', 'los', 'comentado', 'comentario', 'español', 'aventura', 'aventuras', 'virgen', 'gordo', 'feo', 'del', 'bosque', 'skyrim', 'mujeres', 'hembras', 'mcmenu', 'miedo', 'vecinos', 'cama']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,3945168,84102,0,6499,0,PT12M30S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
E3 - Juega con tus nalgas,"Like for mas vlogs? :D 
Esperemos que el e3 del año que viene este mejor D: SOMOS JARCOR

Cancion del final: Ai si te fus ro",2012-06-07T21:44:41Z,"['vlog', 'elrubius', 'rubius', 'elrubiusomg', 'e3', 'skyrim', 'wii', 'fit', 'wii fit', 'culo', 'juega', 'nalgas', 'conferencia', 'nintendo', 'tabla', 'comentario', 'comentado', 'español', 'castellano', 'gameplay', 'games', 'juegos', 'hardcore', 'jarcor', 'fusro']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,2630682,84679,0,6601,0,PT3M30S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
Happy Wheels Ep.6 | SOY EL SEÑOR POGO,"Pogo pogo pugui pugui. Para el proximo intento hacer un HW con facecam! :D

Like y fap por el batperro. BATMAAAAAAAAAAAAAN",2012-06-02T17:30:22Z,"['elrubius', 'rubius', 'elrubiusomg', 'happy', 'wheels', 'globo', 'helio', 'de', 'niño', 'jimmy', 'padre', 'timmy', 'timmi', 'amor', 'pokiman', 'jumanji', 'jumanjiiiii', 'gorda', 'todas', 'shurpremoh', 'comentado', 'comentario', 'español', 'spanish', 'gameplay', 'skyrim', 'plancha', 'mujer', 'bicicleta', 'sangre', 'cabeza', 'segway', 'combine', 'padres', 'pogo', 'señor', 'señor pogo', 'metemelo', 'todo', 'espadas', 'moto', 'troll', 'level', 'mapas']",24,"['default', 'medium', 'high']",es,3634511,53555,0,2348,0,PT9M15S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
World of Warcraft en 1 minuto,Like si quieres mas juegos en 1 minuto! Comentad que juegos quereis :D,2012-05-30T16:41:10Z,"['wow', 'world', 'of', 'warcraft', 'world of warcraft', 'un', 'minuto', 'un minuto', '1 minuto', 'elrubius', 'rubius', 'rubiusomg', 'colas', 'skyrim', 'minecraft', 'lol', 'league of legends', 'español', 'comentario', 'comentado', 'resumen', 'review', 'analisis', 'critica', 'rage', 'voz', 'jabali', 'jabalies', 'gigante', 'meme', 'puñetazos en el ojo', 'hipnojabali', 'molas', 'mas', 'que', 'hipnosapo', 'pezuñas']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,13432918,301180,0,10161,0,PT1M52S,2d,hd,true,rectangular,processed,public,youtube,True,True,False
Diablo 3 - Alt+F4,"Como alguien puede caer en la trampa del alt f4, y en 2012? 
Jugando en directo con Willyrex! Mirad sus streamings que aveces me apunto :D

Camal de Peperobles (el trolleado) : http://www.youtube.com/user/roblesdegracia

Cancion: The Fixer by Mako

http://soundcloud.com/makomusic
http://www.facebook.com/pages/MakO/125648314175307
http://www.facebook.com/CaliberMusic",2012-05-24T20:53:44Z,"['Diablo III (Video Game)', 'elrubius', 'rubius', 'elrubiusomg', 'willyrex', 'willy', 'troll', 'troleando', 'peperobles', 'diablo', 'diablo 3', 'streaming', 'directo', 'gameplay', 'alt', 'f4', 'alt f4', 'alt+f4', 'fail', 'lol', 'epic fail', 'lets', 'play', 'español', 'spanish', 'comentario', 'comentado', 'skyrim', 'loco']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,2080960,45992,0,2109,0,PT1M7S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
"Diablo 3 | Ositos, Ponys y Ranas transexuales","Like si esto es lo mas gay que has visto hoy.

Canal de CreeperPickAxe: http://www.youtube.com/user/CreeperPickaxe
Canal de Mangel: http://www.youtube.com/user/mangelrogel",2012-05-22T18:07:40Z,"['diablo', 'diablo 3', 'elrubius', 'rubius', 'elrubiusomg', 'pony', 'ponis', 'ponys', 'unicornio', 'rosa', 'osito', 'oso', 'rana', 'carmen', 'de', 'mairena', 'skyrim', 'gore', 'sangre', 'comentado', 'comentario', 'español', 'spanish', 'comentario español', 'epic', 'awesome', 'win', 'pink', 'vaca', 'gangsta', 'puddi', 'japones', 'japan', 'crazy']",24,"['default', 'medium', 'high', 'standard', 'maxres']",es,1610243,38291,0,3075,0,PT4M13S,2d,hd,false,rectangular,processed,public,youtube,True,True,False
